3.804145380854606628e-03,2.028625607490539551e-01,0.000000000000000000e+00,3.804145380854606628e-03,2.028625607490539551e-01,0.000000000000000000e+00,5.118638277053833008e-03,2.000000029802322388e-01,0.000000000000000000e+00,2.000000029802322388e-01,0.000000000000000000e+00,5.012262463569641113e-01,3.769683539867401123e-01,5.118638277053833008e-03,1.267372784496956228e-08,7.942326402674351749e-15,9.236116893589496613e-03,2.000000029802322388e-01,0.000000000000000000e+00,2.000000029802322388e-01,0.000000000000000000e+00,3.862684667110443115e-01,3.794100284576416016e-01,4.418076947331428528e-03,2.032718956470489502e-01,0.000000000000000000e+00,4.418076947331428528e-03,2.032718956470489502e-01,0.000000000000000000e+00,5.529593676328659058e-03,2.000000029802322388e-01,0.000000000000000000e+00,2.000000029802322388e-01,0.000000000000000000e+00,4.528716802597045898e-01,3.752322196960449219e-01,5.529593676328659058e-03,2.004291133061997243e-08,1.202447971922204761e-14,1.177745033055543900e-02,2.000000029802322388e-01,0.000000000000000000e+00,2.000000029802322388e-01,0.000000000000000000e+00,3.877162039279937744e-01,3.752322196960449219e-01,3.513232339173555374e-03,2.056920379400253296e-01,0.000000000000000000e+00,3.513232339173555374e-03,2.056920379400253296e-01,0.000000000000000000e+00,3.520714817568659782e-03,2.000000029802322388e-01,0.000000000000000000e+00,2.000000029802322388e-01,0.000000000000000000e+00,4.044847488403320312e-01,4.189895093441009521e-01,3.520714817568659782e-03,2.921811947942387633e-08,1.649819265036288340e-14,8.361821994185447693e-03,2.000000029802322388e-01,0.000000000000000000e+00,2.000000029802322388e-01,0.000000000000000000e+00,4.043940305709838867e-01,4.189895093441009521e-01,6.194764864630997181e-04,2.181283980607986450e-01,3.252868568274570101e-17,6.194764864630997181e-04,2.181283980607986450e-01,1.203115840460455832e-13,9.062168537639081478e-04,2.000000029802322388e-01,3.477889265468547819e-07,2.000000029802322388e-01,1.209519274016426782e-13,3.529210984706878662e-01,5.767740607261657715e-01,9.062168537639081478e-04,3.348532828795214300e-08,1.844994629621697635e-14,1.590771717019379139e-03,2.000000029802322388e-01,3.477889265468547819e-07,2.000000029802322388e-01,1.209519274016426782e-13,3.545252382755279541e-01,5.767740607261657715e-01,2.026496804319322109e-04,2.237348407506942749e-01,0.000000000000000000e+00,2.779390197247266769e-04,2.237224429845809937e-01,4.572157195070758462e-05,4.276795370969921350e-04,1.999889165163040161e-01,6.800118368119001389e-03,1.999889165163040161e-01,4.624160646926611662e-05,6.372873187065124512e-01,5.670061707496643066e-01,4.276795370969921350e-04,1.894126278045860090e-08,1.591269637216639887e-14,1.033287146128714085e-03,1.999889165163040161e-01,6.800118368119001389e-03,1.999889165163040161e-01,4.624160646926611662e-05,5.054759383201599121e-01,5.909243822097778320e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.301986515522003174e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.301986515522003174e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.269503474235534668e-01,0.000000000000000000e+00,3.385823667049407959e-01,0.000000000000000000e+00,5.012262463569641113e-01,3.769683539867401123e-01,0.000000000000000000e+00,3.964068540085463610e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.269503474235534668e-01,0.000000000000000000e+00,3.385823667049407959e-01,0.000000000000000000e+00,3.862684667110443115e-01,3.794100284576416016e-01,0.000000000000000000e+00,2.306631505489349365e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.306631505489349365e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.269503474235534668e-01,0.000000000000000000e+00,3.385823667049407959e-01,0.000000000000000000e+00,4.528716802597045898e-01,3.752322196960449219e-01,0.000000000000000000e+00,3.964018091551224643e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.269503474235534668e-01,0.000000000000000000e+00,3.385823667049407959e-01,0.000000000000000000e+00,3.877162039279937744e-01,3.752322196960449219e-01,0.000000000000000000e+00,2.334094047546386719e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.334094047546386719e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.269503474235534668e-01,0.000000000000000000e+00,3.385823667049407959e-01,0.000000000000000000e+00,4.044847488403320312e-01,4.189895093441009521e-01,0.000000000000000000e+00,3.963941352935762552e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.269503474235534668e-01,0.000000000000000000e+00,3.385823667049407959e-01,0.000000000000000000e+00,4.043940305709838867e-01,4.189895093441009521e-01,8.835027983877807856e-06,2.384080439805984497e-01,8.024651557207107544e-03,8.835027983877807856e-06,2.384080439805984497e-01,8.024651557207107544e-03,7.581671980005921796e-06,2.234462052583694458e-01,5.846903473138809204e-02,3.407554328441619873e-01,1.887184195220470428e-02,3.533426821231842041e-01,5.808766484260559082e-01,7.581671980005921796e-06,3.873183018754389195e-08,9.917189463139926557e-17,1.330885606876108795e-05,2.234462052583694458e-01,5.846903473138809204e-02,3.407554328441619873e-01,1.887184195220470428e-02,3.549458086490631104e-01,5.808766484260559082e-01,4.630784096661955118e-04,1.190611794590950012e-01,5.382942408323287964e-02,4.630784096661955118e-04,1.190611794590950012e-01,5.382942408323287964e-02,5.164124304428696632e-04,1.415395289659500122e-01,2.242929190397262573e-01,2.834107279777526855e-01,1.663567721843719482e-01,6.623526811599731445e-01,6.030455231666564941e-01,5.164124304428696632e-04,6.102218890191579703e-07,2.422292709525208920e-06,1.247667823918163776e-03,1.415396034717559814e-01,2.242928892374038696e-01,2.834109365940093994e-01,1.663567274808883667e-01,5.396499633789062500e-01,6.284837126731872559e-01,0.000000000000000000e+00
6.658711433410644531e-01,1.007727161049842834e-02,4.143354317420744337e-07,6.658711433410644531e-01,1.007727161049842834e-02,4.143354317420744337e-07,8.956358432769775391e-01,9.929077699780464172e-03,3.166094497686344766e-09,2.501279674470424652e-02,2.493155660254480671e-18,5.012262463569641113e-01,3.769683539867401123e-01,8.956358432769775391e-01,3.892756467394065112e-06,1.555293783894740045e-05,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.862684667110443115e-01,3.794100284576416016e-01,7.302553057670593262e-01,1.010416168719530106e-02,1.032748627949331421e-06,7.302553057670593262e-01,1.010416168719530106e-02,1.032748627949331421e-06,9.132516384124755859e-01,9.929077699780464172e-03,8.495408820863303845e-09,2.501279674470424652e-02,3.330990152302038204e-17,4.528716802597045898e-01,3.752322196960449219e-01,9.132516384124755859e-01,4.474588422453962266e-05,1.787683140719309449e-04,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.877162039279937744e-01,3.752322196960449219e-01,7.641384005546569824e-01,1.023799926042556763e-02,2.081869524772628210e-06,7.641384005546569824e-01,1.023799926042556763e-02,2.081869524772628210e-06,7.642486691474914551e-01,9.929077699780464172e-03,6.637340010939851709e-09,2.501279674470424652e-02,4.136223677970563928e-17,4.044847488403320312e-01,4.189895093441009521e-01,7.642486691474914551e-01,3.582654462661594152e-04,1.430889242328703403e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.043940305709838867e-01,4.189895093441009521e-01,1.842793375253677368e-01,1.087919715791940689e-02,3.882032160618109629e-06,1.842793375253677368e-01,1.087919715791940689e-02,3.882032160618109629e-06,2.685804069042205811e-01,9.929077699780464172e-03,8.563688425056170672e-09,2.501279674470424652e-02,7.344984659878091445e-17,3.529210984706878662e-01,5.767740607261657715e-01,2.685804069042205811e-01,7.494728197343647480e-04,2.992174588143825531e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.545252382755279541e-01,5.767740607261657715e-01,6.269394606351852417e-02,1.116302516311407089e-02,4.161134256719378754e-06,6.269394606351852417e-02,1.116302516311407089e-02,4.161134256719378754e-06,9.608573466539382935e-02,9.929077699780464172e-03,6.535322949474675625e-09,2.501279674470424652e-02,6.718571369903524266e-17,6.372873187065124512e-01,5.670061707496643066e-01,9.608573466539382935e-02,8.003661059774458408e-04,3.195240162312984467e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,5.054759383201599121e-01,5.909243822097778320e-01,2.000000000000000000e+00
6.746663451194763184e-01,1.010514702647924423e-02,2.309845058334758505e-06,6.746663451194763184e-01,1.010514702647924423e-02,2.309845058334758505e-06,9.059714078903198242e-01,9.929077699780464172e-03,7.079602681869801017e-09,2.501279674470424652e-02,1.657526679874173276e-17,5.012262463569641113e-01,3.769683539867401123e-01,9.059714078903198242e-01,2.177201713493559510e-05,8.698535384610295296e-05,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.862684667110443115e-01,3.794100284576416016e-01,7.385017871856689453e-01,1.012689154595136642e-02,2.884938112401869148e-06,7.385017871856689453e-01,1.012689154595136642e-02,2.884938112401869148e-06,9.222487807273864746e-01,9.929077699780464172e-03,3.332173648118441633e-09,2.501279674470424652e-02,4.571428213653088378e-17,4.528716802597045898e-01,3.752322196960449219e-01,9.222487807273864746e-01,1.253339287359267473e-04,5.006924620829522610e-04,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.877162039279937744e-01,3.752322196960449219e-01,6.903134584426879883e-01,1.025288645178079605e-02,3.256065610912628472e-06,6.903134584426879883e-01,1.025288645178079605e-02,3.256065610912628472e-06,6.896379590034484863e-01,9.929077699780464172e-03,1.522710291190776388e-09,2.501279674470424652e-02,2.433072776076232091e-18,4.044847488403320312e-01,4.189895093441009521e-01,6.896379590034484863e-01,5.613920511677861214e-04,2.241707639768719673e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.043940305709838867e-01,4.189895093441009521e-01,1.466853767633438110e-01,1.089425105601549149e-02,5.044176305091241375e-06,1.466853767633438110e-01,1.089425105601549149e-02,5.044176305091241375e-06,2.135499566793441772e-01,9.929077699780464172e-03,8.913369597962628177e-09,2.501279674470424652e-02,8.975527053809559852e-17,3.529210984706878662e-01,5.767740607261657715e-01,2.135499566793441772e-01,9.756311192177236080e-04,3.894200082868337631e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.545252382755279541e-01,5.767740607261657715e-01,4.911418631672859192e-02,1.117863506078720093e-02,5.325003712641773745e-06,4.911418631672859192e-02,1.117863506078720093e-02,5.325003712641773745e-06,7.518850266933441162e-02,9.929077699780464172e-03,2.852248659479528214e-09,2.501279674470424652e-02,4.647870290164828814e-17,6.372873187065124512e-01,5.670061707496643066e-01,7.518850266933441162e-02,1.026135170832276344e-03,4.095621407032012939e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,5.054759383201599121e-01,5.909243822097778320e-01,2.000000000000000000e+00
1.000014171004295349e-01,6.813233345746994019e-02,1.240788698196411133e-01,1.000014171004295349e-01,6.813233345746994019e-02,1.240788698196411133e-01,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,5.012262463569641113e-01,3.769683539867401123e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.862684667110443115e-01,3.794100284576416016e-01,1.327579468488693237e-01,4.215795546770095825e-02,8.410340547561645508e-02,1.327579468488693237e-01,4.215795546770095825e-02,8.410340547561645508e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.528716802597045898e-01,3.752322196960449219e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.877162039279937744e-01,3.752322196960449219e-01,1.892353445291519165e-01,2.139071747660636902e-02,2.698085270822048187e-02,1.892353445291519165e-01,2.139071747660636902e-02,2.698085270822048187e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.044847488403320312e-01,4.189895093441009521e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.043940305709838867e-01,4.189895093441009521e-01,1.372738033533096313e-01,1.388981007039546967e-02,5.836374126374721527e-03,1.372738033533096313e-01,1.388981007039546967e-02,5.836374126374721527e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.529210984706878662e-01,5.767740607261657715e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.545252382755279541e-01,5.767740607261657715e-01,1.350092440843582153e-01,1.268751453608274460e-02,2.272316953167319298e-03,1.350092440843582153e-01,1.268751453608274460e-02,2.272316953167319298e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,6.372873187065124512e-01,5.670061707496643066e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,5.054759383201599121e-01,5.909243822097778320e-01,3.000000000000000000e+00
9.662847220897674561e-02,7.024338841438293457e-02,1.280911713838577271e-01,9.662847220897674561e-02,7.024338841438293457e-02,1.280911713838577271e-01,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,5.012262463569641113e-01,3.769683539867401123e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.862684667110443115e-01,3.794100284576416016e-01,1.304412931203842163e-01,4.276810213923454285e-02,8.561196178197860718e-02,1.304412931203842163e-01,4.276810213923454285e-02,8.561196178197860718e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.528716802597045898e-01,3.752322196960449219e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.877162039279937744e-01,3.752322196960449219e-01,1.881692260503768921e-01,2.145957201719284058e-02,2.714386768639087677e-02,1.881692260503768921e-01,2.145957201719284058e-02,2.714386768639087677e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.044847488403320312e-01,4.189895093441009521e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.043940305709838867e-01,4.189895093441009521e-01,1.371216475963592529e-01,1.389336399734020233e-02,5.843109451234340668e-03,1.371216475963592529e-01,1.389336399734020233e-02,5.843109451234340668e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.529210984706878662e-01,5.767740607261657715e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.545252382755279541e-01,5.767740607261657715e-01,1.349591463804244995e-01,1.268810871988534927e-02,2.273168880492448807e-03,1.349591463804244995e-01,1.268810871988534927e-02,2.273168880492448807e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,6.372873187065124512e-01,5.670061707496643066e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,5.054759383201599121e-01,5.909243822097778320e-01,3.000000000000000000e+00
9.862343722488731146e-05,2.733608894050121307e-02,3.698592938833360192e-18,9.862343722488731146e-05,2.733608894050121307e-02,3.698592938833360192e-18,1.327019854215905070e-04,2.695035375654697418e-02,4.477533899205354828e-09,5.573966726660728455e-02,4.459892337909295701e-18,5.012262463569641113e-01,3.769683539867401123e-01,1.327019854215905070e-04,2.637750096619129181e-02,1.026046872138977051e-01,2.394486509729176760e-04,2.695035375654697418e-02,3.783909185983702628e-09,5.573966726660728455e-02,4.459892337909295701e-18,3.862684667110443115e-01,3.794100284576416016e-01,2.900410618167370558e-04,2.739124931395053864e-02,4.348062068585495401e-18,2.900410618167370558e-04,2.739124931395053864e-02,4.348062068585495401e-18,3.630107094068080187e-04,2.695035375654697418e-02,3.332173648118441633e-09,5.573966726660728455e-02,4.438855066980540825e-18,4.528716802597045898e-01,3.752322196960449219e-01,3.630107094068080187e-04,1.028745770454406738e-01,3.686889111995697021e-01,7.731745135970413685e-04,2.695035375654697418e-02,3.332173648118441633e-09,5.573966726660728455e-02,4.438855066980540825e-18,3.877162039279937744e-01,3.752322196960449219e-01,5.665078060701489449e-04,2.771736681461334229e-02,0.000000000000000000e+00,5.665078060701489449e-04,2.771736681461334229e-02,0.000000000000000000e+00,5.677143926732242107e-04,2.695035375654697418e-02,0.000000000000000000e+00,5.573966726660728455e-02,0.000000000000000000e+00,4.044847488403320312e-01,4.189895093441009521e-01,5.677143926732242107e-04,3.266917169094085693e-01,8.783431649208068848e-01,1.348341698758304119e-03,2.695035375654697418e-02,0.000000000000000000e+00,5.573966726660728455e-02,0.000000000000000000e+00,4.043940305709838867e-01,4.189895093441009521e-01,1.482707011746242642e-04,2.939318865537643433e-02,0.000000000000000000e+00,1.482707011746242642e-04,2.939318865537643433e-02,0.000000000000000000e+00,2.169015497202053666e-04,2.695035375654697418e-02,2.854562808352056891e-09,5.573966726660728455e-02,8.148528917299661375e-18,3.529210984706878662e-01,5.767740607261657715e-01,2.169015497202053666e-04,4.814128577709197998e-01,9.963873028755187988e-01,3.807486500591039658e-04,2.695035375654697418e-02,2.854562808352056891e-09,5.573966726660728455e-02,8.148528917299661375e-18,3.545252382755279541e-01,5.767740607261657715e-01,5.044246790930628777e-05,3.014866635203361511e-02,0.000000000000000000e+00,5.044246790930628777e-05,3.014866635203361511e-02,0.000000000000000000e+00,7.761849701637402177e-05,2.695035375654697418e-02,0.000000000000000000e+00,5.573966726660728455e-02,0.000000000000000000e+00,6.372873187065124512e-01,5.670061707496643066e-01,7.761849701637402177e-05,4.976192116737365723e-01,9.976714849472045898e-01,1.875287271104753017e-04,2.695035375654697418e-02,0.000000000000000000e+00,5.573966726660728455e-02,0.000000000000000000e+00,5.054759383201599121e-01,5.909243822097778320e-01,3.000000000000000000e+00
2.649293839931488037e-01,2.823989279568195343e-02,4.161171615123748779e-02,2.649293839931488037e-01,2.823989279568195343e-02,4.161171615123748779e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,5.012262463569641113e-01,3.769683539867401123e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.862684667110443115e-01,3.794100284576416016e-01,2.562805414199829102e-01,2.897396311163902283e-02,5.065475031733512878e-02,2.562805414199829102e-01,2.897396311163902283e-02,5.065475031733512878e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.528716802597045898e-01,3.752322196960449219e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.877162039279937744e-01,3.752322196960449219e-01,2.555558681488037109e-01,2.365623973309993744e-02,3.256032243371009827e-02,2.555558681488037109e-01,2.365623973309993744e-02,3.256032243371009827e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.044847488403320312e-01,4.189895093441009521e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.043940305709838867e-01,4.189895093441009521e-01,1.505057811737060547e-01,1.556344144046306610e-02,9.981380775570869446e-03,1.505057811737060547e-01,1.556344144046306610e-02,9.981380775570869446e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.529210984706878662e-01,5.767740607261657715e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.545252382755279541e-01,5.767740607261657715e-01,1.401136517524719238e-01,1.334507297724485397e-02,3.848252352327108383e-03,1.401136517524719238e-01,1.334507297724485397e-02,3.848252352327108383e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,6.372873187065124512e-01,5.670061707496643066e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,5.054759383201599121e-01,5.909243822097778320e-01,3.000000000000000000e+00
1.497192084789276123e-01,5.449164286255836487e-02,9.724023193120956421e-02,1.497192084789276123e-01,5.449164286255836487e-02,9.724023193120956421e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,5.012262463569641113e-01,3.769683539867401123e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.862684667110443115e-01,3.794100284576416016e-01,1.655592471361160278e-01,4.121332615613937378e-02,8.174958080053329468e-02,1.655592471361160278e-01,4.121332615613937378e-02,8.174958080053329468e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.528716802597045898e-01,3.752322196960449219e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.877162039279937744e-01,3.752322196960449219e-01,2.043375074863433838e-01,2.350215800106525421e-02,3.207490593194961548e-02,2.043375074863433838e-01,2.350215800106525421e-02,3.207490593194961548e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.044847488403320312e-01,4.189895093441009521e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.043940305709838867e-01,4.189895093441009521e-01,1.399455219507217407e-01,1.455087214708328247e-02,7.445166353136301041e-03,1.399455219507217407e-01,1.455087214708328247e-02,7.445166353136301041e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.529210984706878662e-01,5.767740607261657715e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.545252382755279541e-01,5.767740607261657715e-01,1.360099911689758301e-01,1.292248722165822983e-02,2.827252727001905441e-03,1.360099911689758301e-01,1.292248722165822983e-02,2.827252727001905441e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,6.372873187065124512e-01,5.670061707496643066e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,5.054759383201599121e-01,5.909243822097778320e-01,3.000000000000000000e+00
2.192293405532836914e-01,2.789718471467494965e-02,4.086645692586898804e-02,2.192293405532836914e-01,2.789718471467494965e-02,4.086645692586898804e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,5.012262463569641113e-01,3.769683539867401123e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.862684667110443115e-01,3.794100284576416016e-01,2.192286700010299683e-01,2.862607501447200775e-02,4.975467547774314880e-02,2.192286700010299683e-01,2.862607501447200775e-02,4.975467547774314880e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.528716802597045898e-01,3.752322196960449219e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.877162039279937744e-01,3.752322196960449219e-01,2.347916066646575928e-01,2.254752442240715027e-02,2.988458611071109772e-02,2.347916066646575928e-01,2.254752442240715027e-02,2.988458611071109772e-02,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.044847488403320312e-01,4.189895093441009521e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,4.043940305709838867e-01,4.189895093441009521e-01,1.467750221490859985e-01,1.500662881880998611e-02,8.620374836027622223e-03,1.467750221490859985e-01,1.500662881880998611e-02,8.620374836027622223e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.529210984706878662e-01,5.767740607261657715e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,3.545252382755279541e-01,5.767740607261657715e-01,1.387598514556884766e-01,1.312551274895668030e-02,3.326857229694724083e-03,1.387598514556884766e-01,1.312551274895668030e-02,3.326857229694724083e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,6.372873187065124512e-01,5.670061707496643066e-01,0.000000000000000000e+00,9.988415837287902832e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,9.929077699780464172e-03,0.000000000000000000e+00,5.054759383201599121e-01,5.909243822097778320e-01,3.000000000000000000e+00
